"","id","l2501","l2502","l2503","l2504","l2505","l2506","l2507","l2508","l2509","l2510","l2511","l2512","l2513","l2514","l2515"
"1640",6494,"比较同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"1641",6495,"比较同意","比较不同意","比较同意","比较同意","比较同意","完全不同意","比较同意","完全不同意","比较同意","比较同意","比较同意","完全不同意","完全同意","完全不同意","比较同意"
"1642",6497,"完全同意","完全不同意","完全同意","比较同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"1643",6499,"比较同意","完全不同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"1644",6509,"比较不同意","比较不同意","完全同意","完全同意","完全同意","比较不同意","完全同意","比较同意","比较同意","比较不同意","比较同意","无法选择","无法选择","比较不同意","完全同意"
"1645",6511,"比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","无法选择","比较不同意","比较同意","比较同意","比较不同意","比较不同意","比较同意","比较同意"
"1646",6514,"比较不同意","比较同意","比较同意","比较同意","比较同意","无所谓","比较同意","完全不同意","无所谓","比较不同意","比较同意","比较同意","比较同意","比较同意","比较同意"
"1647",6515,"无法选择","比较同意","无法选择","无法选择","比较不同意","无法选择","完全同意","无法选择","完全同意","比较同意","完全同意","比较不同意","完全同意","完全同意","比较不同意"
"1648",6517,"无法选择","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较不同意","比较不同意","比较不同意","比较同意","比较不同意"
"1649",6521,"比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较不同意","无法选择","比较不同意","无法选择","比较同意","比较不同意"
"1650",6522,"无所谓","比较同意","比较同意","比较同意","完全同意","比较同意","比较同意","比较不同意","完全同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"1651",6525,"比较同意","比较不同意","比较不同意","比较同意","无所谓","无法选择","无法选择","无法选择","无所谓","无所谓","无法选择","无所谓","无所谓","比较不同意","无所谓"
"1652",6535,"无法选择","完全同意","完全同意","比较同意","完全同意","比较同意","比较同意","比较同意","完全同意","无法选择","比较同意","比较不同意","无法选择","无法选择","无所谓"
"1653",6536,"比较同意","无法选择","比较同意","比较同意","比较同意","无法选择","完全同意","无法选择","无法选择","比较同意","比较同意","比较同意","比较同意","比较同意","无法选择"
"1654",6537,"比较不同意","比较不同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","完全不同意","比较同意","无所谓","完全同意"
"1655",6544,"完全同意","完全不同意","完全同意","无法选择","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","无所谓","完全同意"
"1656",6547,"完全同意","比较同意","完全同意","比较同意","完全同意","比较不同意","比较同意","比较不同意","比较同意","完全不同意","比较同意","无所谓","比较同意","比较同意","完全同意"
"1657",6551,"比较不同意","比较不同意","比较不同意","比较不同意","完全同意","完全不同意","比较同意","比较不同意","比较同意","比较同意","比较不同意","比较不同意","比较同意","比较同意","比较同意"
"1658",6553,"比较不同意","比较同意","完全同意","完全同意","完全同意","比较同意","完全同意","比较不同意","比较同意","比较不同意","比较同意","完全不同意","比较同意","比较同意","完全同意"
"1659",6555,"比较不同意","比较不同意","比较同意","比较同意","完全同意","比较不同意","完全同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"1660",6561,"比较同意","比较不同意","比较同意","比较同意","完全同意","比较同意","完全同意","比较不同意","完全同意","比较不同意","比较同意","完全不同意","比较同意","比较不同意","完全同意"
"1661",6562,"比较同意","完全同意","完全同意","完全同意","完全同意","比较不同意","完全同意","比较不同意","完全同意","完全同意","完全同意","比较不同意","完全同意","比较不同意","完全同意"
"1662",6571,"完全同意","比较同意","完全同意","完全同意","完全同意","比较同意","完全同意","比较不同意","完全同意","比较不同意","完全同意","比较不同意","比较同意","比较同意","完全同意"
"1663",6573,"完全同意","比较同意","比较同意","比较同意","完全同意","完全同意","完全同意","比较同意","比较同意","完全不同意","完全同意","比较不同意","完全同意","比较同意","完全同意"
"1664",6577,"完全同意","比较同意","比较同意","比较不同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","比较不同意","完全同意","比较不同意","完全同意","完全不同意","完全同意"
"1665",6578,"完全同意","完全不同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","比较同意","比较不同意","完全同意"
"1666",6580,"比较同意","比较不同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
