"","id","l2501","l2502","l2503","l2504","l2505","l2506","l2507","l2508","l2509","l2510","l2511","l2512","l2513","l2514","l2515"
"2000",7994,4,2,4,2,4,2,4,2,4,3.4861646234676,4,2,4,2,4
"2001",8001,3,2,3,1,5,2,5,3.5040500736377,4,4,3,2,2,3,2
"2002",8002,5,3,5,1,5,1,5,5,5,5,5,5,5,1,5
"2003",8003,5,5,5,4,5,2,5,5,5,4,4,4,5,4,2
"2004",8009,4,4,3,4,4,3,2,2,3,4,3,2,2,3,2
"2005",8011,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2006",8018,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
"2007",8019,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
"2008",8021,4,3,4,4,4,2,4,3,4,4,4,4,4,4,4
"2009",8026,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2010",8028,4,2,4,2,4,4,4,4,4,3,4,4,2,4,4
"2011",8033,4,2,4,2,4,2,4,4,2,1,1,5,3.89578250261415,3,3
"2012",8035,4,4,4,4,4,4,3,3,4,3,4,4,4,3,4
"2013",8037,3,3,4,3,4,2,3,4,4,3.4861646234676,3.89625668449198,4,4,4,3.81396981396981
"2014",8043,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2015",8049,3,3,4,3,3,3,3,2,3,4,3,4,3,2,2
"2016",8050,4,2,4,3,4,4,3,2,4,3,2,4,1,5,2
"2017",8055,4,2,4,2,4,4,4,4,4,4,4,2,4,2,3
"2018",8060,4,2,4,2,4,2,4,2,4,4,4,2,4,2,4
"2019",8063,4,2,4,2,4,4,4,4,4,3,4,3.39461883408072,4,2,2
"2020",8067,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2021",8068,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5
"2022",8073,3,3,4,3,3,3,3,4,3,3,3,3,3,3,2
"2023",8075,3.71231884057971,4,4,2,4,4,4,2,4,4,4,4,4,4,3.81396981396981
"2024",8078,4,4,4,1,4,5,4,5,5,5,5,5,5,5,5
"2025",8080,4,2,4,2,4,2,2,2,4,4,3,3,3.89578250261415,2.77097345132743,3.81396981396981
"2026",8082,5,1,5,2,4,4,4,4,5,2,4,4,4,4,5
"2027",8088,4,2,4,2,4,3,4.14543630892678,4,4.06256481161424,4,4,1,3,2,3
"2028",8089,4,4,4,2,4,2,4,2,2,4,5,4,4,2,4
"2029",8095,4,2,4,3,4,4,4,3,4,3,3,3,3,3,4
"2030",8098,5,1,5,1,4,2,4,2,4,2,4,2,3.89578250261415,2.77097345132743,3.81396981396981
"2031",8121,2,4,4,2,2,2.92810902896082,4,3.5040500736377,4,2,3.89625668449198,3.39461883408072,2,4,1
"2032",8122,3.71231884057971,3.22091062394604,4.01468624833111,2.32650273224044,1,1,5,1,4,3,3,1,5,1,5
"2033",8123,3,3.22091062394604,4,2,5,1,5,3.5040500736377,5,3,3.89625668449198,3.39461883408072,3,2,1
"2034",8129,3,3,4,3,4,3,4,3.5040500736377,5,3,3,2,4,1,1
"2035",8131,4,2,4,2,4,2,4,2,4,2,4,3,3.89578250261415,2.77097345132743,3.81396981396981
"2036",8140,4,3,4,2,4,3,4,3,4,3.4861646234676,4,4,4,3,4
"2037",8141,4,3,4,3,4,2,4,3,4,4,4,4,4,3,4
"2038",8143,4,3,4,3,4,4,4,3,4,4,4,4,4,3,4
"2039",8146,3.71231884057971,3.22091062394604,4,3,4,2,4,3.5040500736377,4.06256481161424,3,3.89625668449198,5,1,5,3
"2040",8147,3,3,3,3,4,2,4,2,4,2,4,2,4,2,4
"2041",8151,4,1,4,1,5,1,5,1,4,4,4,2,4,1,4
"2042",8154,4,4,5,2,4,2,4,4,4,2,4,2,4,2,4
"2043",8162,4,5,5,5,1,4,5,3,4,2,5,5,4,2,5
"2044",8163,4,2,1,1,1,1,5,2,4,3.4861646234676,1,1,5,3,3.81396981396981
"2045",8164,3.71231884057971,1,5,1,4,4,4,3.5040500736377,5,4,4,4,4,1,2
"2046",8170,4,2,3,4,4,3,5,4,4,4,4,5,5,3,5
"2047",8171,4,3,4,2,4,3,4,4,4,3,4,2,4,2,3
"2048",8173,3.71231884057971,5,5,1,5,5,5,5,5,4,5,5,4,5,3.81396981396981
"2049",8176,4,2,4,2,4,2,4,4,4,4,4,4,5,4,5
"2050",8181,3,4,2,4,5,5,5,5,5,4,5,5,5,5,4
"2051",8182,4,4,4,2,4,4,4,4,4,3.4861646234676,3.89625668449198,3.39461883408072,3.89578250261415,2.77097345132743,3
"2052",8185,4,4,2,4,4,4,4,3,4,3,4,3,3,3,3
"2053",8187,5,5,4,2.32650273224044,5,4,5,5,5,5,5,3.39461883408072,3.89578250261415,5,3.81396981396981
"2054",8192,4,3,4,2,4,2,4,4,3,4,4,4,4,2,4
"2055",8200,3,3,3,3,3.91554959785523,2,4,3.5040500736377,4,3,3,3,3,3,3
"2056",8202,4,2,4,1,5,4,4,2,4,3,4,4,4,2,4
"2057",8203,5,3.22091062394604,5,1,5,1,5,5,1,1,3.89625668449198,1,1,1,5
"2058",8204,4,3,4,2,4,3,4,3,4,4,4,3,3,3,4
"2059",8205,4,5,3,3,4,1,4,4,5,5,2,5,3,3,4
"2060",8207,4,2,4,4,4,2,4,4,4,2,4,4,4,4,2
"2061",8208,3,2,4,3,4,2,4,2,3,3,5,3.39461883408072,4,2.77097345132743,3.81396981396981
"2062",8215,2,4,4,2,5,1,5,5,5,4,5,4,5,1,5
"2063",8221,2,4,2,3,4,4,4,3,3,3,4,3,2,3,2
"2064",8233,3,4,3,2,2,3,4,3,5,3,3,4,3,4,4
"2065",8235,4,3,4.01468624833111,2,3,2,3,4,2,3,2,3,3,3,3
"2066",8236,4,5,5,1,3,1,4,5,4,2,5,4,3,2,3
"2067",8238,4,3,3,2,3,4,4,4,4,4,4,2,4,2,2
"2068",8240,4,2,2,2,4,4,4,5,5,4,4,4,4,4,5
"2069",8244,4,2,2,2,4,4,4,3,3,4,4,4,4,2,4
"2070",8245,4,2,4,2,4,5,4,3.5040500736377,4,2,4,4,4,2,4
"2071",8249,4,3,4,2,4,3,4,2,4,3,4,2,4,2,5
"2072",8250,4,2,3,2,4,4,4,2,4,4,4,2,4,4,4
"2073",8253,4,2,4,2,3,4,2,3.5040500736377,4,2,3.89625668449198,3.39461883408072,4,2,3
"2074",8256,4,4,4,2,4,4,4,4,4,2,4,3,4,2,4
"2075",8261,4,4,4,2,4,5,5,5,5,4,5,5,4,2,4
"2076",8264,4,5,4,4,4,4,4,4,5,2,5,5,4,4,5
"2077",8266,4,2,4,4,3,4,3,4,4,2,4,4,5,1,3
"2078",8268,4,4,2,2.32650273224044,2,4,4,4,4,4,4,4,2,4,4
"2079",8271,4,2,3,2,3,2,3,4,3,3,2,4,3,2,4
"2080",8273,4,5,2,2,4,4,5,5,5,2,5,5,5,4,4
"2081",8277,4,4,4,3,2,3,3,4,4,2,4,3,4,1,4
"2082",8280,5,5,4,4,4,4,4,4,5,4,5,4,5,5,5
"2083",8282,4,3.22091062394604,4.01468624833111,2.32650273224044,3.91554959785523,2.92810902896082,4,4,4,2,4,4,4,4,4
"2084",8288,2,4,5,1,2,4,2,5,1,3,4,1,5,2,5
"2085",8292,4,2,4,2,4,4,1,4,1,4,2,2,2,4,2
"2086",8293,4,2,4,1,4,2,4,2,4,4,4,2,4,2,4
"2087",8299,3,2,3,4,4,4,2,3,2,4,2,4,5,3,3
"2088",8308,5,4,5,1,5,4,5,4,5,4,5,4,5,4,5
"2089",8313,4,4,5,1,4,2,2,3.5040500736377,4,2,2,3.39461883408072,4,2,2
"2090",8314,4,4,4,3,4,4,4.14543630892678,3,4.06256481161424,3.4861646234676,3.89625668449198,3,3,3,3
"2091",8321,3,3,4,3,4,4,4,3,4.06256481161424,3.4861646234676,3.89625668449198,3.39461883408072,3.89578250261415,3,3
"2092",8324,4,4,5,5,5,2,4,5,5,5,5,5,4,4,3.81396981396981
"2093",8326,5,5,5,2,4,4,5,4,4,4,4,4,4,4,4
"2094",8336,5,5,4,5,5,4,5,4,5,4,5,5,4,5,3
"2095",8341,4,3,3,2.32650273224044,4,2,4,3,4,3,3,2,4,4,4
"2096",8342,3,2,4,2,2,4,4,3,4,3,4,3,4,2,4
"2097",8346,4,2,5,2,5,2,5,5,5,4,5,4,5,2,5
"2098",8347,4,2,4,1,4,3,4,3.5040500736377,4.06256481161424,3.4861646234676,4,3,4,2,4
"2099",8351,4,4,2,5,4,4,4,4,4,4,4,5,4,4,2
"2100",8356,4,3,5,2,3.91554959785523,2,4.14543630892678,4,5,5,5,4,5,4,5
"2101",8357,4,2,5,2,4,2,5,3,4,4,4,2,5,2,5
"2102",8368,4,1,4,2,2,2,4,3.5040500736377,4,4,5,3.39461883408072,3.89578250261415,2.77097345132743,4
"2103",8373,3.71231884057971,1,5,1,5,3,5,5,5,5,5,3,5,2,4
"2104",8375,3.71231884057971,5,5,1,2,1,5,2,5,1,3.89625668449198,4,5,1,5
"2105",8377,4,2,2,2,4,2,2,3.5040500736377,2,3.4861646234676,2,4,2,4,3.81396981396981
"2106",8387,4,2,5,1,4,1,5,3,4,4,5,5,5,2.77097345132743,3.81396981396981
"2107",8397,5,1,4,2,4,1,5,4,4,4,5,5,5,2.77097345132743,4
"2108",8399,4,5,4,2,3.91554959785523,2.92810902896082,5,3.5040500736377,5,5,3.89625668449198,5,5,2.77097345132743,5
"2109",8406,4,2,4,4,4,3,4,4,4,4,4,4,4,3,4
"2110",8407,3.71231884057971,1,5,1,5,1,5,1,5,1,5,5,1,1,5
"2111",8408,4,2,5,1,3,3,4.14543630892678,3.5040500736377,4,2,5,1,4,3,3.81396981396981
"2112",8412,3,2,5,2,3,2,4,4,4,3,4,3,4,3,2
"2113",8420,4,2,5,2,4,1,5,2,5,4,3.89625668449198,5,5,1,4
"2114",8421,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
"2115",8425,2,3,4,2,3,2,4,3,4,3,4,4,4,2,3
"2116",8426,4,2,2,4,2,4,2,4,5,4,5,3,4,2,2
"2117",8434,4,2,5,1,4,2,4,2,5,4,5,4,5,1,3.81396981396981
"2118",8435,4,2,4,2,4,2,4,2,4,2,4,3.39461883408072,4,2.77097345132743,4
"2119",8439,5,1,5,1,4,1,5,1,5,3,5,5,5,1,3.81396981396981
"2120",8444,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4
"2121",8454,3,5,4,2,2,2,4,3,4,3,4,3,4,2,3
"2122",8456,3,4,4,2,2,4,4,3,5,3,3,4,4,2,3
"2123",8460,4,2,2,1,4,4,4,4,4,4,4,2,4,2,4
"2124",8461,4,4,5,3,4,4,5,5,5,4,4,4,4,3,4
"2125",8462,4,4,4,2,4,4,4,4,4,4,4,4,4,2.77097345132743,3.81396981396981
"2126",8463,4,4,4,3,4,4,4,4,4,4,4,4,4,2,3
"2127",8472,4,4,4,3,4,2,4,2,4,4,4,4,4,4,4
"2128",8482,4,4,3,3,4,3,4,4,3,4,4,4,3,4,3.81396981396981
"2129",8487,5,4,4,3,4,4,4,3,4,3,3,4,3,3,4
"2130",8491,4,4,4,2,4,5,5,4,4,4,4,4,4,2,4
"2131",8493,3,4,4,2,4,3,3,4,4,3,4,4,4,3,4
"2132",8495,4,4,4,2,4,4,4,4,5,4,5,3,4,2,3
"2133",8500,2,5,5,2,4,2,3,1,5,5,5,5,5,5,4
"2134",8501,4,4,4,3,4,3,4,4,4,4,4,4,4,3,3
"2135",8517,5,4,4,2,4,4,4,4,4,4,4,2,4,2,4
"2136",8523,4,5,5,1,5,1,1,5,5,5,5,5,5,5,5
"2137",8526,4,4,5,3,5,3,4,3,4,4,4,4,5,2,4
"2138",8528,4,4,3,3,4,2,4,4,4,3,3,4,4,3,4
"2139",8530,2,4,4,2,4,2,4,4,4,3,4,4,4,2,3
"2140",8532,4,3,4,2,4,3,4,3,4,3,4,4,2,3,4
"2141",8534,4,2,3,3,4,4,4,4,4,4,4,4,4,3,3
"2142",8540,4,2,4,4,4,2,2,2,4,4,4,4,4,4,4
"2143",8544,4,5,4,2,4,4,5,4,5,4,5,5,4,2,4
"2144",8551,4,4,3,3,4,4,4,3,4,3,3,3,3,4,3
"2145",8553,4,4,4,2,4,4,4,4,4,4,5,4,5,1,5
"2146",8558,4,4,3,3,4,3,3,4,3,4,3,4,3,3,3
"2147",8562,2,2,4,4,2,2,2,2,4,2,4,2,2,2,2
"2148",8566,1,1,2,2,4,1,2,1,5,1,2,1,2,1,2
"2149",8568,4,2,4,2,4,2,3,2,4,4,4,4,4,4,4
"2150",8571,5,2,4,3,5,4,5,3.5040500736377,5,3.4861646234676,5,2,3,2,4
"2151",8579,4,5,4,1,4,5,5,2,4,4,4,4,4,2,3.81396981396981
"2152",8590,4,4,3,3,4,2,4,3,3,4,3,4,4,3,3
"2153",8595,4,4,4,2,5,5,1,5,4,4,4,4,2,2,4
"2154",8599,5,2,5,3,4,4,5,3,4,3,5,4,5,4,4
"2155",8604,2,3,4,2,2,2,4,3,3,4,3,4,4,2,4
"2156",8605,4,4,4,2,4,2,4,4,4,3,4,4,4,2,4
"2157",8609,2,4,4,2,4,2,4,4,4,4,4,4,4,3,3
"2158",8612,4,4,4,4,4,4,4,4,4,4,4,5,5,2,2
"2159",8614,2,4,4,4,4,2,3,2,4,4,4,4,4,4,4
"2160",8616,4,4,4,2,4,2,4,4,4,2,4,4,4,2,4
"2161",8618,5,3,4,2,5,3,5,3,5,3.4861646234676,5,4,4,5,4
"2162",8619,5,4,4,2,5,4,5,3.5040500736377,2,3.4861646234676,5,4,4,4,4
"2163",8620,5,3,4,2,4,4,5,3,4,3.4861646234676,5,4,4,3,4
"2164",8623,5,4,5,2.32650273224044,4,2.92810902896082,4,5,4,3.4861646234676,4,4,4,2.77097345132743,4
"2165",8625,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5
"2166",8626,4,4,4,2,4,2,4,4,4,2,4,4,4,3,4
"2167",8629,4,3,4,2,4,2,4,3,4,2,4,3,4,3,4
"2168",8632,3,4,3,3,3,3,3,4,3,3,3,3,3,3,2
"2169",8633,4,4,3,3,4,4,4,3,4,4,3,5,3,4,3
"2170",8637,2,4,4,4,4,3,4,4,4,4,4,4,4,2,2
"2171",8640,4,2,4,2,5,4,5,2,4,2,4,2,4,2,2
"2172",8642,4,4,5,1,5,4,2,4,5,4,5,1,5,1,5
"2173",8648,5,4,5,4,4,2,5,4,5,4,5,4,5,4,5
"2174",8655,2,4,4,2,4,2,4,2,4,2,3,3,4,3,3
"2175",8659,4,4,4,2,4,4,4.14543630892678,4,4.06256481161424,3.4861646234676,3.89625668449198,4,2,4,3.81396981396981
"2176",8663,4,5,3,2.32650273224044,2,2.92810902896082,5,4,5,3,3,5,4,3,3
"2177",8664,4,5,4,5,4,4,5,4,4,3,4,2,5,2,5
"2178",8668,4,2,5,2,4,4,4,4,4,2,4,2,4,2,4
"2179",8669,4,5,4,3,4,5,4,5,5,4,5,4,4,5,4
"2180",8671,5,4,4,3,3.91554959785523,4,2,5,3,3,3,5,4,3,3
"2181",8672,4,5,5,4,5,5,5,5,5,3,5,2,5,2,5
"2182",8678,3,5,4,3,4,4,4,5,5,3,5,4,4,5,3
"2183",8684,4,4,4,3,4,4,4,3,4,4,4,4,4,2,4
"2184",8691,2,2,2,2,4,2,4,2,4,2,2,2,2,2,2
"2185",8692,4,4,4,2,4,4,2,4,4,4,4,2,2,1,2
"2186",8693,4,2,4,4,4,2,3,2,4,2,4,4,4,5,3
"2187",8695,5,3,4,3,5,4,5,4,4,3,5,4,3,3,3.81396981396981
"2188",8698,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4
"2189",8699,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
"2190",8705,4,4,4,3,4,2,4,4,4,4,4,4,3,3,4
"2191",8709,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4
"2192",8711,4,4,4,2.32650273224044,4,4,4,4,4,4,4,4,4,4,4
"2193",8715,4,4,2,3,4,2,3,3,4,3,4,4,4,4,2
"2194",8716,2,2,2,2,2,2,2,3.5040500736377,4,2,2,2,2,2,4
"2195",8721,4,2,4,4,4,2,3,2,4,2,4,4,4,5,3
"2196",8725,4,4,4,2,3,4,4,3.5040500736377,4.06256481161424,4,4,4,4,2.77097345132743,3.81396981396981
"2197",8726,5,4,5,1,4,2.92810902896082,4,2,4.06256481161424,4,4,4,4,2.77097345132743,4
"2198",8728,3.71231884057971,4,4,2,4,2,2,2,4,2,3.89625668449198,4,4,4,3.81396981396981
"2199",8735,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4
"2200",8737,3.71231884057971,5,4,4,4,4,4,4,4,4,4,4,4,4,4
"2201",8747,4,4,4,3,4,2,4,4,4,4,4,4,4,2,4
"2202",8748,4,4,4,2,4,2,4,4,4.06256481161424,4,4,4,4,2.77097345132743,3.81396981396981
"2203",8751,4,4,4,2.32650273224044,4,4,4,4,5,4,5,4,4,2,4
"2204",8752,4,2,4,2,3,2,4,3,4,3,3,4,4,2,4
"2205",8753,4,4,4,3,4,2,4,3,4,3,3,4,4,3,4
"2206",8754,4,4,4,2,4,4,4,5,5,4,5,4,4,3,4
"2207",8755,4,2,4,2,3,2,4,3,4,4,3,3,4,2,4
"2208",8762,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2209",8763,4,5,4,3,4,4,5,4,5,4,5,5,5,4,4
"2210",8766,2,2,2,2,4,2,4,2,4,2,2,2,2,2,2
"2211",8767,5,4,2,2,4,4,4,4,4,4,4,4,2,4,4
"2212",8769,5,4,4,2,5,4,5,3,5,3.4861646234676,5,5,4,4,4
"2213",8770,5,4,5,4,4,4,5,4,5,4,5,4,4,2,4
"2214",8773,4,4,4,2,4,3,4,4,4,3,4,4,4,3,4
"2215",8775,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4
"2216",8778,4,4,4,4,4,2,3,4,4,2,5,5,4,5,4
"2217",8788,3.71231884057971,4,4,3,4,3,3,3,4,3,3.89625668449198,3.39461883408072,3,2.77097345132743,3.81396981396981
"2218",8796,3.71231884057971,4,4,2,3,4,4,4,4,4,4,4,4,4,4
"2219",8801,4,3,4,2,4,3,4,2,4,4,4,4,4,3,4
"2220",8803,4,2,4,2,4,2,4,4,4,4,4,4,4,3,4
"2221",8806,4,5,4,2,5,2,3,2,5,4,4,5,4,5,4
"2222",8813,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"2223",8819,3,3,2,3,4,4,3,3,4,3.4861646234676,3,4,3.89578250261415,4,4
"2224",8829,4,4,4,2,3,2,4,4,4,4,4,4,4,3,4
"2225",8833,5,4,4,3,4,5,5,3,4,2,5,3,4,4,4
"2226",8834,5,1,3,2,5,4,4,3.5040500736377,5,3.4861646234676,5,3,4,2,3.81396981396981
"2227",8843,4,3,4,3,4,3,4,4,3,4,4,4,3,3,3
"2228",8846,2,3,4,2,4,2,4,4,4,3,4,4,2,2,3
"2229",8854,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4
"2230",8855,4,4,4,4,4,4,4,4,4.06256481161424,4,4,4,4,2.77097345132743,3.81396981396981
"2231",8856,2,4,4,2,4,4,2,2,4,4,4,5,4,4,4
"2232",8857,4,4,4,4,4,2,3,2,4,4,4,4,4,4,4
"2233",8861,5,1,5,1,5,4,5,3.5040500736377,5,3.4861646234676,5,3,3,3,3.81396981396981
"2234",8867,5,4,5,4,5,4,5,4,5,4,5,4,5,1,5
"2235",8870,5,4,5,4,4,4,5,4,5,4,5,5,4,4,5
"2236",8871,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2237",8874,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2238",8875,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2239",8877,4,4,4,2,4,4,5,5,5,4,5,2,4,2.77097345132743,4
"2240",8879,4,4,4,2,4,4,4,4,4,4,4,4,4,3,5
"2241",8884,4,2,3,2,4,4,4,4,2,4,2,4,4,4,4
"2242",8886,4,2,4,2.32650273224044,4,4,4,4,2,4,4,4,4,4,4
"2243",8887,4,4,4,4,4,4,4,4,4.06256481161424,3.4861646234676,5,5,1,2,4
"2244",8890,4,4,4,4,3,2,2,4,2,3,3,4,2,4,3
"2245",8895,4,5,4,2,4,4,4,4,4,4,4,4,4,4,4
"2246",8896,3,4,4,4,4,3,4,4,4,4,4,4,2,4,4
"2247",8899,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4
"2248",8900,3,4,4,4,4,3,4,4,4,4,4,4,2,4,4
"2249",8905,3.71231884057971,5,5,1,5,1,5,5,5,1,5,5,5,1,5
"2250",8908,3,3,4.01468624833111,2.32650273224044,4,2,4,2,4,3,4,4,4,3,3.81396981396981
"2251",8910,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"2252",8911,2,3,2,1,3,3,4,3,4,4,2,3,3.89578250261415,3,3.81396981396981
"2253",8915,3.71231884057971,4,5,1,5,4,5,5,5,4,5,5,5,3,5
"2254",8919,3.71231884057971,4,4,2,5,4,5,5,5,4,5,5,3,4,5
"2255",8925,3,3,3,3,4,4,4,3,3,3,3,3,4,3,4
"2256",8926,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4
"2257",8927,5,1,5,2,4,2,3,3,4,2,3,2,3,3,5
"2258",8929,4,4,5,3,5,2,5,5,5,2,5,5,5,5,3
"2259",8933,4,3,4,3,5,3,5,4,5,3,3,3,4,2,5
"2260",8940,4,5,5,1,5,5,5,5,4,5,5,5,3.89578250261415,1,5
"2261",8946,4,1,5,2,4,5,5,5,5,4,5,4,4,5,1
"2262",8947,2,2,2,5,5,1,5,2,5,2,5,4,3,4,5
"2263",8951,4,4,4,2.32650273224044,2,2,4,4,4,4,4,4,4,4,4
"2264",8959,4,4,5,1,3,2,5,4,3,4,3,4,4,1,4
"2265",8962,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4
"2266",8964,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4
"2267",8969,4,2,4,2,4,2,4,4,4,4,4,2,4,2,4
"2268",8977,4,4,4,2,4,2,4,2,4,2,4,3,4,2,4
"2269",8979,5,4,5,3,5,4,4.14543630892678,4,5,4,5,4,5,2,5
"2270",8983,5,3,4,2,4,3,4.14543630892678,3,5,5,3.89625668449198,3,5,1,3.81396981396981
"2271",8984,4,4,4,2,4,2,4,3,4,4,4,3,3,2.77097345132743,4
"2272",8987,3,3,4,2,3,3,4,4,4,2,3,4,3,2,4
"2273",8989,5,4,5,2,5,2,5,1,5,4,4,4,5,2,4
"2274",8990,4,5,4,4,5,4,5,5,5,5,5,5,5,5,4
"2275",8991,5,5,4,3,4,3,5,5,5,5,5,5,4,3,4
"2276",8993,5,5,5,2.32650273224044,5,4,5,5,4,4,5,4,3,3,5
"2277",9003,1,3,5,1,3.91554959785523,2.92810902896082,5,5,5,1,5,5,5,1,3.81396981396981
"2278",9009,3,3,5,3,4,4,5,5,4,4,5,4,5,3,3
"2279",9011,4,4,2,3,4,3,2,3,2,3,1,3,2,3,3
"2280",9012,4,4,4,2,4,5,4,5,4,4,4,3,4,4,4
"2281",9016,3.71231884057971,5,5,1,2,5,5,5,5,1,5,5,5,2.77097345132743,1
"2282",9017,5,5,5,1,5,5,5,5,5,5,5,5,5,1,5
"2283",9018,3,2,5,1,4,1,5,3,4,2,4,1,4,1,4
"2284",9020,5,5,5,1,5,5,2,3.5040500736377,5,3.4861646234676,5,3.39461883408072,5,1,3.81396981396981
"2285",9022,4,5,5,1,5,2.92810902896082,5,5,5,4,5,3.39461883408072,5,2.77097345132743,3.81396981396981
"2286",9025,3,1,5,3,5,1,5,3.5040500736377,4.06256481161424,1,3.89625668449198,1,5,1,3.81396981396981
"2287",9026,5,4,5,1,5,1,5,1,5,4,2,4,5,1,5
"2288",9027,4,2,4,2,4,4,5,4,4,4,5,5,4,5,4
"2289",9031,5,3.22091062394604,5,1,5,1,5,4,5,4,5,4,5,4,5
"2290",9033,3,2,5,1,4,3,4,4,2,5,2,4,4,2,5
"2291",9035,4,4,4,3,4,4,4,2,4,4,4,4,4,2,3
"2292",9036,4,2,4,2.32650273224044,4,5,4,2,4,5,4,5,4,5,4
"2293",9038,5,1,5,1,5,4,5,3,3,1,3,1,5,1,5
"2294",9041,3.71231884057971,3.22091062394604,5,1,5,1,5,3.5040500736377,4.06256481161424,1,5,1,5,1,5
"2295",9044,5,4,5,1,4,2,4,2,4,4,4,4,4,2,4
"2296",9047,3,3,3,3,4,1,5,3,4,3,3,3,3,2,5
"2297",9050,5,5,5,1,5,1,5,5,5,1,5,5,1,1,5
"2298",9054,4,4,5,2,4,2,4,4,4,3,2,4,2,2,3
"2299",9055,4,4,5,1,5,2,5,5,5,5,5,2,5,2,1
"2300",9056,4,4,4,3,4,2.92810902896082,4,4,4.06256481161424,4,4,4,3.89578250261415,2.77097345132743,3.81396981396981
"2301",9058,5,1,5,1,5,1,5,4,5,2,3.89625668449198,3.39461883408072,3.89578250261415,2,5
"2302",9064,1,5,4,4,4,2,4,3,4,2,2,2,4,2,4
"2303",9065,2,2,4,4,4,2,2,2,2,4,4,2,4,2,2
"2304",9067,4,2,5,2,4,2,4,4,4,4,2,4,4,2,4
"2305",9068,4,4,4,2,3.91554959785523,2.92810902896082,4,4,4,4,4,4,3.89578250261415,2,4
"2306",9071,4,4,4,4,4,4,4,4,4,4,4,4,4,2.77097345132743,4
"2307",9072,5,1,5,1,5,3,5,4,5,4,2,5,5,1,5
"2308",9080,5,5,5,2,4,5,5,4,4,5,5,5,4,2,2
"2309",9082,5,5,5,4,5,5,5,5,5,5,5,2,5,5,5
"2310",9083,5,5,5,2,4,5,5,4,5,5,5,5,4,4,5
"2311",9089,3.71231884057971,2,5,2,5,2,5,1,5,2,5,2,5,1,5
"2312",9090,1,4,1,4,1,2,4,4,4,5,5,4,1,5,1
"2313",9093,2,5,5,2,5,2,2,3.5040500736377,5,3,4,3,2,2.77097345132743,5
"2314",9095,2,5,2,4,4,2,4,2,3,3,5,3,4,3,2
"2315",9096,4,2,4,2,4,2,4,3.5040500736377,4,2,3.89625668449198,2,4,2,4
"2316",9126,3.71231884057971,2,5,1,2,2,4,4,4,4,4,2,2,2,4
"2317",9156,3,4,4.01468624833111,3,4,2.92810902896082,4,4,3,4,2,3.39461883408072,3.89578250261415,2.77097345132743,4
"2318",9158,3,3,5,3,4,2,4.14543630892678,3,3,3,2,3.39461883408072,3.89578250261415,3,5
"2319",9161,3,3.22091062394604,5,2,4,4,4,4,3,3.4861646234676,3.89625668449198,4,3,3,5
"2320",9169,3.71231884057971,1,5,1,4,2.92810902896082,2,3.5040500736377,5,3.4861646234676,4,3,4,3,4
"2321",9178,3.71231884057971,4,4,2,4,2,5,4,4,4,4,4,2,4,4
"2322",9179,4,4,4,2,4,4,4,4,4,3.4861646234676,4,3.39461883408072,4,2.77097345132743,4
"2323",9182,4,4,5,2,5,2,5,4,4,4,4,4,4,3,5
"2324",9183,4,5,5,1,5,4,5,5,5,5,5,5,4,5,5
"2325",9186,3.71231884057971,1,5,2,5,4,4,5,5,4,5,5,5,4,4
"2326",9189,4,4,5,1,1,4,5,5,4,5,5,4,4,1,1
"2327",9191,3.71231884057971,4,4,2,2,4,4,3.5040500736377,4.06256481161424,3.4861646234676,4,4,4,2,4
"2328",9192,4,4,4,2,4,3,4,4,4,4,4,4,4,3,4
"2329",9193,4,4,5,2,4,4,5,4,5,4,5,5,2,4,1
"2330",9194,3.71231884057971,2,5,2.32650273224044,4,2,5,3.5040500736377,5,3,5,5,4,4,4
"2331",9204,5,5,5,1,3.91554959785523,2.92810902896082,4.14543630892678,5,4.06256481161424,1,3.89625668449198,5,2,5,2
"2332",9211,5,1,5,1,5,1,5,5,5,5,5,1,5,1,5
